Gen	FittestString____	MaxFit	AvgFit	Diversity
396	HoublzRrglFj PbwBZ	0.2222	0.1669	5.53e-02
397	HoublzRrglFj PbwBZ	0.2222	0.1672	5.50e-02
398	HoublzRrglFj PbwvZ	0.2222	0.1667	5.56e-02
399	HoublzRrglFj PbwvZ	0.2222	0.1672	5.50e-02
400	HoublzRrglFj PbwBZ	0.2222	0.1669	5.53e-02
401	HoublzRrglFj PbwBZ	0.2222	0.1669	5.53e-02
402	HoublzgeglFj tbwBZ	0.2222	0.1669	5.53e-02
403	HoublzgeglFj tbwBZ	0.2222	0.1672	5.50e-02
404	HoublzgelcFj PbwvZ	0.1667	0.1667	3.61e-16
405	HoubllgeglFj PbwvZ	0.1667	0.1667	3.61e-16
406	HoublzgeglFj PbwBZ	0.1667	0.1667	3.61e-16
407	HoublzgegcFj PbuvZ	0.1667	0.1664	2.78e-04
408	HoublHRencFj PbwvZ	0.1667	0.1667	3.61e-16
409	HoublzgegVFj PbwvZ	0.1667	0.1664	2.78e-04
410	HoublzgegVFj PbwvZ	0.1667	0.1667	3.61e-16
411	HoublHRencFj PbwvZ	0.1667	0.1667	3.61e-16
412	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
413	HoublzgegVFj PbwvZ	0.1667	0.1667	3.61e-16
414	roublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
415	HoublHRencFj PbwvZ	0.1667	0.1664	2.78e-04
416	HoublzgegcFj PbwvZ	0.1667	0.1667	3.61e-16
417	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
418	HoublzgencFj PbwvZ	0.1667	0.1667	3.61e-16
419	HoublzReglFj PbwBZ	0.1667	0.1664	2.78e-04
420	HoublHRencFj PbwvZ	0.1667	0.1664	2.78e-04
421	HoublzReglFj PbwvZ	0.1667	0.1664	2.78e-04
422	HoublzgeglFj PbwvK	0.1667	0.1667	3.61e-16
423	roublHRegcFj PbwvZ	0.1667	0.1664	2.78e-04
424	HoublzgeglFj PbwBZ	0.1667	0.1658	8.33e-04
425	HoublzRegcFj PbwvK	0.1667	0.1667	3.61e-16
426	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
427	HoublzgeglFj PbwvK	0.1667	0.1664	2.78e-04
428	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
429	HoublzReglFp PbwvZ	0.1667	0.1664	2.78e-04
430	HoublzReglFj PbwvZ	0.1667	0.1664	2.78e-04
431	HoublzReglFj Pbwvt	0.1667	0.1664	2.78e-04
432	HoublzReglFj PbwvZ	0.1667	0.1664	2.78e-04
433	HoublHLeglFj PbwvZ	0.1667	0.1667	3.61e-16
434	HoublzgeglFj PbwvZ	0.1667	0.1664	2.78e-04
435	HoublzgenlFj PbwBZ	0.1667	0.1664	2.78e-04
436	roublzgegloj PbwvZ	0.2222	0.1667	5.56e-02
437	roublzgegloj PbwvZ	0.2222	0.1669	5.53e-02
438	HoublHgeglFj PbwvZ	0.1667	0.1667	3.61e-16
439	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
440	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
441	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
442	HoublzRenlFW PbwvZ	0.1667	0.1667	3.61e-16
443	HoublzgenIFj PbSvZ	0.1667	0.1664	2.78e-04
444	HoublzgeglFj PbwBZ	0.1667	0.1664	2.78e-04
445	HopblzReglFj PbwvZ	0.1667	0.1667	3.61e-16
446	HoublzRegVFj PbwvK	0.1667	0.1667	3.61e-16
447	HoublzgeglFW PbwBZ	0.1667	0.1667	3.61e-16
448	HoublzgegIFj PbwvZ	0.1667	0.1667	3.61e-16
449	HoublzgegVFj PbwvK	0.1667	0.1664	2.78e-04
450	HoublzgenlFj PbwBZ	0.1667	0.1664	2.78e-04
451	HoublzRegVFj PbwvZ	0.1667	0.1667	3.61e-16
452	roublzRegVFj PbwvZ	0.1667	0.1667	3.61e-16
453	HoublzgenlFj PbwBZ	0.1667	0.1664	2.78e-04
454	HoublzgenVFj PbwBZ	0.1667	0.1667	3.61e-16
455	HoublzRenlFj PbwBZ	0.1667	0.1667	3.61e-16
456	HoublzReglFj PbwvZ	0.1667	0.1667	3.61e-16
457	HoublzReglFu PbwBZ	0.1667	0.1667	3.61e-16
458	HoublzgenlFW PbwvZ	0.1667	0.1664	2.78e-04
459	HoublzgeglFW PbwvZ	0.1667	0.1667	3.61e-16
460	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
461	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
462	HoublzgeglFj PbwvZ	0.1667	0.1664	2.78e-04
463	HoublzRenVFW PbwvZ	0.1667	0.1658	8.33e-04
464	HoublzReglFW PbwvZ	0.1667	0.1667	3.61e-16
465	roublzzenlFW PbwvZ	0.1667	0.1667	3.61e-16
466	HoublzgegVFW PbwvZ	0.1667	0.1667	3.61e-16
467	roublzRenlFu PbwBZ	0.1667	0.1667	3.61e-16
468	HoublzRenlFW PbwBk	0.1667	0.1667	3.61e-16
469	HoublzgenVFj PbwBZ	0.1667	0.1664	2.78e-04
470	HoublzgeglFj PbwBZ	0.1667	0.1667	3.61e-16
471	roubUzgenlFW PbwBZ	0.1667	0.1664	2.78e-04
472	HoublzRenlFW PbwBZ	0.1667	0.1664	2.78e-04
473	roublzgenVFW PbwvZ	0.1667	0.1664	2.78e-04
474	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
475	HoublzgeglFu PbwBZ	0.1667	0.1667	3.61e-16
476	HoublkReglFj PbwvZ	0.1667	0.1667	3.61e-16
477	HoublzgenlFW PbwvZ	0.1667	0.1667	3.61e-16
478	HoublzRenlFW PbwBZ	0.1667	0.1664	2.78e-04
479	HoublzReglFW PbwvZ	0.1667	0.1667	3.61e-16
480	HoublzgenVFj PbwBZ	0.1667	0.1664	2.78e-04
481	HoublzRenVFj PbwvZ	0.1667	0.1664	2.78e-04
482	HoublzgenVFW PbwvZ	0.1667	0.1667	3.61e-16
483	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
484	HoublzReglFj PbwBZ	0.1667	0.1667	3.61e-16
485	HoublzRenVFj PbwBZ	0.1667	0.1667	3.61e-16
486	HoublzgenVFW PbwvZ	0.1667	0.1664	2.78e-04
487	HoublzRenVFj PbwBZ	0.1667	0.1667	3.61e-16
488	HoublzRenlFj PbwBZ	0.1667	0.1664	2.78e-04
489	HoublzgeglFW PbwvZ	0.1667	0.1667	3.61e-16
490	HoublzgenlFj Pbwvv	0.1667	0.1667	3.61e-16
491	HoublzgenVFW PbwvK	0.1667	0.1667	3.61e-16
492	HoublzgenlFW PbwvZ	0.1667	0.1667	3.61e-16
493	HoublzReglFu PbwBZ	0.1667	0.1667	3.61e-16
494	HoublzRenlFj PbwvZ	0.1667	0.1664	2.78e-04
495	HoublzgenlFj PbwBZ	0.1667	0.1667	3.61e-16
496	HoublzgenVFW PbwBZ	0.1667	0.1667	3.61e-16
497	HoublzgenVFj PbwBZ	0.1667	0.1667	3.61e-16
498	HoublzRenVFj Pbwvv	0.1667	0.1664	2.78e-04
499	roublzRenVFj PbwqZ	0.1667	0.1667	3.61e-16
500	HoublzgenlFj PbwvZ	0.1667	0.1664	2.78e-04
501	HoublzReglFj PbwBZ	0.1667	0.1667	3.61e-16
502	HoublzRegVFj PbwvZ	0.1667	0.1667	3.61e-16
503	HoublzRenlFW PbwBZ	0.1667	0.1667	3.61e-16
504	roublzReglFj PbwqZ	0.1667	0.1664	2.78e-04
505	HoublzRenVFj PbwBZ	0.1667	0.1664	2.78e-04
506	HoublzgenlFu PbwvZ	0.1667	0.1661	5.56e-04
507	HoublzgeglFj PbwvZ	0.1667	0.1667	3.61e-16
508	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
509	HoublzReglFj PbwvK	0.1667	0.1667	3.61e-16
510	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
511	roublzgenlFW PbwBZ	0.1667	0.1667	3.61e-16
512	HoublzReglFj PbwBZ	0.1667	0.1667	3.61e-16
513	HoublzRenlFW PbwBZ	0.1667	0.1667	3.61e-16
514	HoublzgenlFj PbwBZ	0.1667	0.1667	3.61e-16
515	HoublzRenlFR PbwvZ	0.1667	0.1667	3.61e-16
516	HoublzRenVFj mbwBZ	0.1667	0.1667	3.61e-16
517	HoublzRCnVFW PbwvZ	0.1667	0.1667	3.61e-16
518	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
519	roublzgenlFW PbwvZ	0.1667	0.1664	2.78e-04
520	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
521	roublzgenVFj mbwBZ	0.1667	0.1667	3.61e-16
522	roublzRenVFj PbwvZ	0.1667	0.1664	2.78e-04
523	roublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
524	HoublzgenVFj PbwvZ	0.1667	0.1667	3.61e-16
525	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
526	HoublzgenlFj PbwvZ	0.1667	0.1664	2.78e-04
527	HoublzRCnlFj PbwvZ	0.1667	0.1664	2.78e-04
528	HoublzRenlFj Pbwvh	0.1667	0.1664	2.78e-04
529	HoublzgenVFj PbwvZ	0.1667	0.1667	3.61e-16
530	HoublzRenVFj PbwvZ	0.1667	0.1667	3.61e-16
531	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
532	HoublzgenVFj PbwvZ	0.1667	0.1667	3.61e-16
533	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
534	HoublzRenlFW PbwvZ	0.1667	0.1667	3.61e-16
535	HoublzRenVFj PbwvZ	0.1667	0.1664	2.78e-04
536	HoublzgenVFj PbwvZ	0.1667	0.1667	3.61e-16
537	roublzgenlFj PbwBZ	0.1667	0.1667	3.61e-16
538	HoublzRenVFj PbwOZ	0.1667	0.1667	3.61e-16
539	HoublzRenVFj PbwvZ	0.1667	0.1667	3.61e-16
540	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
541	HoublzRenlFj PbwvZ	0.1667	0.1661	5.56e-04
542	HoublzRenlFj PbwBZ	0.1667	0.1667	3.61e-16
543	roublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
544	HoublzRenlFj PbwvZ	0.1667	0.1667	3.61e-16
545	HoublzgCnlFj ObwvZ	0.1667	0.1667	3.61e-16
546	HoublzgenlFj PbwvZ	0.1667	0.1667	3.61e-16
547	roublzgennFj PbwvZ	0.2222	0.1669	5.53e-02
548	roublzgennFj PbwvZ	0.2222	0.1669	5.53e-02
549	roublzgennFj PbwvZ	0.2222	0.1672	5.50e-02
550	roublzgennFj Pbwvh	0.2222	0.1675	5.47e-02
551	HoublzgCnnFj PbwvZ	0.2222	0.1703	5.19e-02
552	HoublzgennFj PbwOZ	0.2222	0.1717	5.06e-02
553	HoublzgennFj PbwvZ	0.2222	0.1714	5.08e-02
554	HoublzRennFj PbwBZ	0.2222	0.1697	5.25e-02
555	HoublzgennFj PbwvZ	0.2222	0.1700	5.22e-02
556	HoublzRennFj PbwBZ	0.2222	0.1700	5.22e-02
557	roublzRennFj PbwvZ	0.2222	0.1708	5.14e-02
558	HoublzgennFW Pbwvh	0.2222	0.1708	5.14e-02
559	HoublzRennFj PbwvZ	0.2222	0.1689	5.33e-02
560	HoublzgennFj PbwvZ	0.2222	0.1678	5.44e-02
561	roublzRCnnFj PbkvZ	0.2222	0.1692	5.31e-02
562	roublzgennFj Pbjvh	0.2222	0.1700	5.22e-02
563	HoublzgennFj PbwvZ	0.2222	0.1706	5.17e-02
564	HoublzRennFj PbwBZ	0.2222	0.1711	5.11e-02
565	HoublzgCnnFj PbwBZ	0.2222	0.1703	5.19e-02
566	HoublzgCnnTj PbwBZ	0.2222	0.1703	5.19e-02
567	HoublzgennTj PbwvK	0.2222	0.1703	5.19e-02
568	HoublzgCnnTj PbbvK	0.2222	0.1714	5.08e-02
569	HoublzgennFj Pbwvh	0.2222	0.1719	5.03e-02
570	HoublzRennTj PbwvZ	0.2222	0.1722	5.00e-02
571	HoublzgCnnFj PbwvZ	0.2222	0.1753	4.69e-02
572	HoublzgennFj PbwBZ	0.2222	0.1742	4.81e-02
573	HoublzRennFj PbwvZ	0.2222	0.1767	4.56e-02
574	HoublzgCnnTj PbwvZ	0.2222	0.1778	4.44e-02
575	HoublzRCnnTj PbwBZ	0.2222	0.1794	4.28e-02
576	HoublzgennTj PbwvZ	0.2222	0.1794	4.28e-02
577	HoublzgennFj PbwBZ	0.2222	0.1828	3.94e-02
578	HoublzgennFj PbwBZ	0.2222	0.1842	3.81e-02
579	HoublzRennFj PbwvZ	0.2222	0.1864	3.58e-02
580	HoublzgCnnFj PbwBZ	0.2222	0.1864	3.58e-02
581	HoublzRCnnFj PbwBZ	0.2222	0.1856	3.67e-02
582	HoublzRennFj PbwvZ	0.2222	0.1900	3.22e-02
583	HoublzRCnnFj PbwvZ	0.2222	0.1950	2.72e-02
584	HoublzgennTj PbwBZ	0.2222	0.1958	2.64e-02
585	HoublzRennFj PbwBZ	0.2222	0.1981	2.42e-02
586	HoublzgennFj PbwBZ	0.2222	0.1994	2.28e-02
587	HoublzRCnnFj PbwBZ	0.2222	0.2011	2.11e-02
588	HoublzRCnnTj PbwvZ	0.2222	0.2078	1.44e-02
589	HoublzgennFj PbwvZ	0.2222	0.2072	1.50e-02
590	HoublzgennFj PbwvZ	0.2222	0.2100	1.22e-02
591	HoublzRennFj PbwBZ	0.2222	0.2119	1.03e-02
592	HoublzRCnnFj Pywvy	0.2222	0.2108	1.14e-02
593	HoublzgennFj PbwvZ	0.2222	0.2114	1.08e-02
594	HoublzRCnnFj PbwvZ	0.2222	0.2111	1.11e-02
595	HoublzRennFj PEwBZ	0.2222	0.2108	1.14e-02
596	HoublzgCnnFj PbwvK	0.2222	0.2119	1.03e-02
597	HoublzgCnnFj PbwBZ	0.2222	0.2106	1.17e-02
598	HoublzRennFj PbwvZ	0.2222	0.2147	7.50e-03
599	HoublzRennFj PbwvK	0.2222	0.2161	6.11e-03
600	HoublzgennFj PbwvZ	0.2222	0.2158	6.39e-03
601	HoublzRennFj PbwvZ	0.2222	0.2164	5.83e-03
602	HoublzgennFj PbwBZ	0.2222	0.2153	6.94e-03
603	HoublzRennFj PbwBZ	0.2222	0.2139	8.33e-03
604	HoublzgCnnFj PbwBZ	0.2222	0.2144	7.78e-03
605	HoublzgCnnFj PbwvZ	0.2222	0.2144	7.78e-03
606	ToublzRCnnFj PbwBZ	0.2778	0.2131	6.47e-02
607	ToublzgennFj hbwBZ	0.2778	0.2119	6.58e-02
608	ToublzgennFj PbwvZ	0.2778	0.2122	6.56e-02
609	ToublzgennFj PbwBZ	0.2778	0.2122	6.56e-02
610	ToublzRennFj PbwBZ	0.2778	0.2131	6.47e-02
611	ToublzgCnnFj PbwBZ	0.2778	0.2128	6.50e-02
612	HoublzgCnnFj PbwvZ	0.2222	0.2117	1.06e-02
613	HoublzgennFj PbwvZ	0.2222	0.2117	1.06e-02
614	HoublzRennFj PbwBZ	0.2222	0.2108	1.14e-02
615	HoublzgennFj PbwvZ	0.2222	0.2111	1.11e-02
616	HoublzoCnnFj PbwvZ	0.2778	0.2119	6.58e-02
617	HoublzgCnnFj PbwvZ	0.2222	0.2092	1.31e-02
618	HoublzgennFj PbgvZ	0.2222	0.2111	1.11e-02
619	HoublzRCnnFj PbwBZ	0.2222	0.2108	1.14e-02
620	HoublzgCnnFj PbwvZ	0.2222	0.2111	1.11e-02
621	HoublzgennFj PbwvZ	0.2222	0.2117	1.06e-02
622	HoublzgennFj PbwBZ	0.2222	0.2122	1.00e-02
623	HoublzgennFj PbwBZ	0.2222	0.2111	1.11e-02
624	HoublzgennFj PbwvZ	0.2222	0.2131	9.17e-03
625	HoublzgennFj PbwvZ	0.2222	0.2153	6.94e-03
626	HoublzgCnnFj PbwvZ	0.2222	0.2131	9.17e-03
627	HoublzgbnnFj PbwvZ	0.2222	0.2150	7.22e-03
628	HoublzgCnnFj PbwvZ	0.2222	0.2156	6.67e-03
629	HoublzgCnnFj PIwvZ	0.2222	0.2125	9.72e-03
630	HoublzgennFj hbwvZ	0.2222	0.2136	8.61e-03
631	HoublzgennFj PbwBZ	0.2222	0.2139	8.33e-03
632	HoublzgennFj AbwvZ	0.2222	0.2117	1.06e-02
633	HoublzgCnnFj PbwvZ	0.2222	0.2133	8.89e-03
634	HoublzgCnnFj PbwvZ	0.2222	0.2131	9.17e-03
635	HoublzgennFj AbwBZ	0.2222	0.2142	8.06e-03
636	HoublzgCnnFj hbwvZ	0.2222	0.2106	1.17e-02
637	HoublzgennFj PbwvZ	0.2222	0.2133	8.89e-03
638	HoublzgCnnFj hPwBZ	0.2222	0.2122	1.00e-02
639	HoublzgennFj PbwBZ	0.2222	0.2125	9.72e-03
640	HoublzgennFO PbwvZ	0.2222	0.2125	9.72e-03
641	HoublzgCnnFj hbwvZ	0.2222	0.2114	1.08e-02
642	HoublzgennFj PbwvZ	0.2222	0.2114	1.08e-02
643	HoublzgennFj PbwvZ	0.2222	0.2125	9.72e-03
644	loublzgCnnFj PbwvZ	0.2222	0.2117	1.06e-02
645	HoublzgennFj AbwBZ	0.2222	0.2114	1.08e-02
646	HoublzRCnnFj PbwvZ	0.2222	0.2111	1.11e-02
647	HoublzgennFj Pbw Z	0.2222	0.2128	9.44e-03
648	HoublzgCnnFj Pbw Z	0.2222	0.2125	9.72e-03
649	HoublzRCnnFj PbwvZ	0.2222	0.2136	8.61e-03
650	HoublzgCnnFj PbwvZ	0.2222	0.2142	8.06e-03
651	HoublzgennFj PbwvZ	0.2222	0.2153	6.94e-03
652	HoublzgennFj Pbw Z	0.2222	0.2161	6.11e-03
653	HoublzgennFj PbwBZ	0.2222	0.2144	7.78e-03
654	HoublzgCnnFj PbwvZ	0.2222	0.2164	5.83e-03
655	HoublzgennFj PbwBZ	0.2222	0.2181	4.17e-03
656	HoublzgCnnFj AbwvZ	0.2222	0.2197	2.50e-03
657	HoublzgennFj PbwvZ	0.2222	0.2219	2.78e-04
658	HoublzgCnnFj hbwvZ	0.2222	0.2222	7.77e-16
659	HoublzgennFW hbw Z	0.2222	0.2222	7.77e-16
660	HoublzgCnnFj Pbw Z	0.2222	0.2222	7.77e-16
661	HoublzgCnnFj PbwvZ	0.2222	0.2222	7.77e-16
662	HoublzgennFj PbwBZ	0.2222	0.2222	7.77e-16
663	HoublzgennFj PbwvZ	0.2222	0.2219	2.78e-04
664	HoublzgennFj PbwvZ	0.2222	0.2222	7.77e-16
665	HoublzgennFj hbwvZ	0.2222	0.2219	2.78e-04
666	HoublzgennFj PbwvZ	0.2222	0.2222	7.77e-16
667	HoMblzgennFp hbwvZ	0.2222	0.2222	7.77e-16
668	HoublzgennFj PbwvZ	0.2222	0.2222	7.77e-16
669	HoMblzgennFj hbwBZ	0.2222	0.2222	7.77e-16
670	HoublzgennFj hbwBZ	0.2222	0.2222	7.77e-16
671	HoublzRCnnFj PbwBZ	0.2222	0.2222	7.77e-16
672	HoublzgennFj Pbw Z	0.2222	0.2222	7.77e-16
673	HoublzRCnnFj PbwSZ	0.2222	0.2222	7.77e-16
674	HoublzgennFj PbgvZ	0.2222	0.2222	7.77e-16
675	HoublzRennFj AbwvZ	0.2222	0.2222	7.77e-16
676	HoublzgennFj hbwSZ	0.2222	0.2222	7.77e-16
677	HoublzgennFj AbwvZ	0.2222	0.2222	7.77e-16
678	HoublzgennFj PbgvZ	0.2222	0.2222	7.77e-16
679	HoublzgennFj PbwvZ	0.2222	0.2222	7.77e-16
680	HoublzgennFj AbwvZ	0.2222	0.2219	2.78e-04
681	HoublzPennFj hbwvg	0.2222	0.2219	2.78e-04
682	HoublzgennFj PbwvZ	0.2222	0.2222	7.77e-16
683	HoublzPennFj PbwvZ	0.2222	0.2219	2.78e-04
684	HoublzgCnnFj AbwBZ	0.2222	0.2222	7.77e-16
685	HoublzgennFj hbwBZ	0.2222	0.2222	7.77e-16
686	HoublzgennFj hbwvZ	0.2222	0.2219	2.78e-04
687	HoublzgennFj hbwvZ	0.2222	0.2222	7.77e-16
688	HoublzPennFj hbwBZ	0.2222	0.2217	5.56e-04
689	HoublzgCnnFj PbwvZ	0.2222	0.2222	7.77e-16
690	HoublzPCnnFj PbgBZ	0.2222	0.2219	2.78e-04
691	HoublzPennFj AbwvZ	0.2222	0.2222	7.77e-16
692	HoublzPCnnFj PbwBZ	0.2222	0.2219	2.78e-04
693	HoublzgennFj hbwvZ	0.2222	0.2219	2.78e-04
694	HoublzPCnnFj hbgvZ	0.2222	0.2222	7.77e-16
695	HoublzgCnnFj hbwvZ	0.2222	0.2222	7.77e-16
696	HoublzRennFj hbwvZ	0.2222	0.2217	5.56e-04
697	HoublzRCnnFj AbwBZ	0.2222	0.2222	7.77e-16
698	HoublzPCnnFj PbwvZ	0.2222	0.2219	2.78e-04
699	HoublzgCnnFj hbwvZ	0.2222	0.2222	7.77e-16
700	HoublzgCnnFj PbwvZ	0.2222	0.2222	7.77e-16
701	HoublzRennFj PbwvZ	0.2222	0.2222	7.77e-16
702	HoublzRCnnFj hbwBZ	0.2222	0.2219	2.78e-04
703	HoublzgCnnFj hbwBZ	0.2222	0.2222	7.77e-16
704	HoublzgCnnFj hbwvZ	0.2222	0.2214	8.33e-04
705	HoublzgennFj hbovZ	0.2222	0.2222	7.77e-16
706	HoublzgennFj PbwBZ	0.2222	0.2219	2.78e-04
707	HoublzRennFj PbwvZ	0.2222	0.2219	2.78e-04
708	HoublzPennFj PbwvZ	0.2222	0.2219	2.78e-04
709	HoublzgennFj hbwvZ	0.2222	0.2222	7.77e-16
710	HoublzRennFj hbwBZ	0.2222	0.2222	7.77e-16
711	HoublzgCnnFj PbwvZ	0.2222	0.2219	2.78e-04
712	HoublzRennFj hbwBZ	0.2222	0.2222	7.77e-16
713	HoublzRCnnFj PbwBZ	0.2222	0.2222	7.77e-16
714	HoublzQennFj hbwBZ	0.2222	0.2219	2.78e-04
715	HoublzRennFj hbwvZ	0.2222	0.2222	7.77e-16
716	HoublzQCnnFj PboBZ	0.2222	0.2222	7.77e-16
717	HoublzgCnnFj PbwvZ	0.2222	0.2222	7.77e-16
718	HoublzPennFj hbwBZ	0.2222	0.2222	7.77e-16
719	HoubtzQCnnFj PbwBZ	0.2222	0.2219	2.78e-04
720	HoublzRCnnFj AbwvZ	0.2222	0.2222	7.77e-16
721	HoublzRCnnFj AbwvZ	0.2222	0.2222	7.77e-16
722	HoublzPennFj PbwvZ	0.2222	0.2214	8.33e-04
723	HoublzgCnnFj hbwvZ	0.2222	0.2222	7.77e-16
724	HoublzRennFj hbwBZ	0.2222	0.2219	2.78e-04
725	HoublzQCnnFj PbwBZ	0.2222	0.2222	7.77e-16
726	HoublzgCnnFj PbwBZ	0.2222	0.2219	2.78e-04
727	HoublzRCnnFj PbwDZ	0.2222	0.2222	7.77e-16
728	HoublzQCnnFj PbwBZ	0.2222	0.2222	7.77e-16
729	HoublzRCnnFj AbwBZ	0.2222	0.2219	2.78e-04
730	HoublzQCnnFW PbwBZ	0.2222	0.2222	7.77e-16
731	HoublzPCnnFj PbwvZ	0.2222	0.2222	7.77e-16
732	HoublzPennFj PbwBZ	0.2222	0.2222	7.77e-16
733	HoublzQennFj hbwBZ	0.2222	0.2219	2.78e-04
734	HoublzgCnnFj AbwBZ	0.2222	0.2222	7.77e-16
735	HoublzPCnnFj PbwvZ	0.2222	0.2219	2.78e-04
736	HoublzRCnnFj AboBZ	0.2222	0.2222	7.77e-16
737	HoublzQCnnFj hbwvZ	0.2222	0.2222	7.77e-16
738	HoublzQCnnFj hbwBZ	0.2222	0.2222	7.77e-16
739	HoublzRCnnFj hbwBZ	0.2222	0.2222	7.77e-16
740	HoublzPennFj hbwBZ	0.2222	0.2222	7.77e-16
741	HoublzgCnnFj PbwBZ	0.2222	0.2219	2.78e-04
742	HoublzPCnnFj hboBZ	0.2222	0.2222	7.77e-16
743	HoublzPCnnFj PbwBZ	0.2222	0.2222	7.77e-16
744	HoublzRCnnFj hbwBZ	0.2222	0.2222	7.77e-16
745	HoublzPennFW hbwBZ	0.2222	0.2222	7.77e-16
746	HoublzPCnnFW hbwBZ	0.2222	0.2219	2.78e-04
747	HoublzoCnnFj PbwBZ	0.2778	0.2225	5.53e-02
748	HoublzoCnnFj PboBZ	0.2778	0.2225	5.53e-02
749	HoublzQCnnFj hbwBZ	0.2222	0.2217	5.56e-04
750	HoublzPCnnFj PbwvZ	0.2222	0.2222	7.77e-16
751	HoublzgCnnFj PbwBZ	0.2222	0.2222	7.77e-16
752	HoublzgCnnFj PbwBZ	0.2222	0.2222	7.77e-16
753	HoublzPCnnFj hboBZ	0.2222	0.2222	7.77e-16
754	HoublzPCnnFj hbwvZ	0.2222	0.2222	7.77e-16
755	HoublzQCnnFj PbwBZ	0.2222	0.2222	7.77e-16
756	HoublzPCnnFj PbwBZ	0.2222	0.2222	7.77e-16
757	HoubKzgCnnFj hbwvZ	0.2222	0.2217	5.56e-04
758	HoublzgCnnFj PboBZ	0.2222	0.2222	7.77e-16
759	HoublzgCnnFW hbwBZ	0.2222	0.2217	5.56e-04
760	HoublzPCnnFj PbwvZ	0.2222	0.2219	2.78e-04
761	HoublzPCnnFj hbwBZ	0.2222	0.2222	7.77e-16
762	HoublzPennFW hbwBZ	0.2222	0.2219	2.78e-04
763	HoublzPCnnFj hbwBZ	0.2222	0.2219	2.78e-04
764	HoublzPCnnFW PboBZ	0.2222	0.2222	7.77e-16
765	HoublzgCnnFj PbwvZ	0.2222	0.2222	7.77e-16
766	HoublzPennFW hbwBZ	0.2222	0.2222	7.77e-16
767	HoublzgCnnFj PbwBZ	0.2222	0.2222	7.77e-16
768	HoublzPCnnFW PbwBZ	0.2222	0.2222	7.77e-16
769	HoublzgCnnFW PboBZ	0.2222	0.2222	7.77e-16
770	HoublzPCnnFW hbwBZ	0.2222	0.2222	7.77e-16
771	HoublzPCnnFW PJwBZ	0.2222	0.2222	7.77e-16
772	HoublzPCnnFW PbwvZ	0.2222	0.2222	7.77e-16
773	HoublzQCnnFj hbwBZ	0.2222	0.2219	2.78e-04
774	HoublzQCnnFW PbwBZ	0.2222	0.2222	7.77e-16
775	HoublzQCnnFj PbwvZ	0.2222	0.2219	2.78e-04
776	HoublzQCnnFj PbwBZ	0.2222	0.2222	7.77e-16
777	HoublzQCnnFW PbwBZ	0.2222	0.2219	2.78e-04
778	HoublzgCnnFW PbwvZ	0.2222	0.2222	7.77e-16
779	HoublzPCnnFW PbwBZ	0.2222	0.2217	5.56e-04
780	HoublzPennFj hbwBZ	0.2222	0.2222	7.77e-16
781	HoublzQCnnFj PbwvZ	0.2222	0.2222	7.77e-16
782	HoublzQCnnFW PbwjZ	0.2222	0.2222	7.77e-16
783	HoublzQCnnFj PbovZ	0.2222	0.2219	2.78e-04
784	HoublzgCnnFW PbovZ	0.2222	0.2222	7.77e-16
785	HoublzPCnnFj hbwBZ	0.2222	0.2219	2.78e-04
786	HoublzPennFj hbwBZ	0.2222	0.2222	7.77e-16
787	HoublzQCnnFW PbwBZ	0.2222	0.2222	7.77e-16
788	HoublzPCnnFj hbwBZ	0.2222	0.2217	5.56e-04
789	HoublzgennFj hbwBZ	0.2222	0.2222	7.77e-16
790	HoublzPennFj PbovZ	0.2222	0.2222	7.77e-16
791	HoublzPCnnFj PbwBZ	0.2222	0.2219	2.78e-04
792	HoublzgennFj PbovZ	0.2222	0.2217	5.56e-04
793	HoublzPennFS PboBZ	0.2222	0.2222	7.77e-16
794	HoublzgCnnFj hbwBZ	0.2222	0.2214	8.33e-04
795	HoublzPennFj PbwvZ	0.2222	0.2222	7.77e-16
796	HoublzQennFj hbwvZ	0.2222	0.2222	7.77e-16
