Gen	FittestString____	MaxFit	AvgFit	Diversity
2915	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2916	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2917	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2918	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2919	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2920	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2921	EVkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2922	ERkOifRsAMNuxocAQy	0.0000	0.0000	2.12e-21
2923	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2924	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2925	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2926	ERkOofxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2927	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2928	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2929	ERkOifxsAMNuTocAQy	0.0000	0.0000	2.12e-21
2930	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2931	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2932	SVkOifxsAMNuxocoQy	0.0000	0.0000	2.12e-21
2933	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2934	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2935	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2936	ERkOitxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2937	ERkOitxsAMNuTocAQy	0.0000	0.0000	2.12e-21
2938	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2939	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2940	ERkOifxsAMNuxoiAQy	0.0000	0.0000	2.12e-21
2941	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2942	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2943	EVkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2944	ERkOifxsAMNuTocAQy	0.0000	0.0000	2.12e-21
2945	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2946	ERkOitxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2947	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2948	ERkOifxsAMNuTocAQy	0.0000	0.0000	2.12e-21
2949	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2950	ERkOifxrAMNuxocAQy	0.0556	0.0003	5.53e-02
2951	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2952	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2953	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2954	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2955	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2956	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2957	ERkOifxsAMNuxocAQr	0.0000	0.0000	2.12e-21
2958	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2959	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2960	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2961	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2962	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2963	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2964	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2965	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2966	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2967	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2968	EokOifxsAMNuxocAQy	0.0556	0.0003	5.53e-02
2969	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2970	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2971	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2972	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2973	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2974	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2975	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2976	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2977	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2978	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2979	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2980	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2981	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2982	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2983	ERkOifxuAMNtxocAQy	0.0556	0.0003	5.53e-02
2984	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2985	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2986	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2987	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2988	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2989	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2990	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2991	ERkOifHsAMNuxocAQy	0.0000	0.0000	2.12e-21
2992	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2993	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2994	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2995	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2996	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2997	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2998	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
2999	EokOifxsAMNuxocAQy	0.0556	0.0003	5.53e-02
3000	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3001	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3002	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3003	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3004	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3005	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3006	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3007	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3008	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3009	ERROifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3010	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3011	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3012	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3013	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3014	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3015	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3016	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3017	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3018	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3019	ERROifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3020	ERROif sAMNuxocAQy	0.0000	0.0000	2.12e-21
3021	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3022	ERkOiTxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3023	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3024	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3025	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3026	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3027	ERzOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3028	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3029	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3030	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3031	ERROiPxsdMNuxocAQy	0.0000	0.0000	2.12e-21
3032	ERzOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3033	ERROifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3034	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3035	ERkOiPxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3036	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3037	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3038	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3039	ERkOifxsdMNuxocAQy	0.0000	0.0000	2.12e-21
3040	ERzOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3041	ERkOifxsdMNuxocAQy	0.0000	0.0000	2.12e-21
3042	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3043	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3044	ERkOifxsCMNuxocAQy	0.0000	0.0000	2.12e-21
3045	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3046	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3047	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3048	ER OifxsAMNuxocAQy	0.0556	0.0003	5.53e-02
3049	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3050	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3051	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3052	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3053	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3054	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3055	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3056	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3057	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3058	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3059	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3060	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3061	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3062	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3063	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3064	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3065	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3066	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3067	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3068	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3069	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3070	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3071	ERkOZfxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3072	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3073	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3074	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3075	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3076	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3077	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3078	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3079	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3080	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3081	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3082	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3083	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3084	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3085	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3086	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3087	ERkOZfxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3088	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3089	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3090	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3091	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3092	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3093	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3094	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3095	ERtOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3096	ERkOifxsAMNSxocAQy	0.0000	0.0000	2.12e-21
3097	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3098	ERkOifxsAMNuxScAQy	0.0000	0.0000	2.12e-21
3099	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3100	ERkOifxsAMNSxocAQy	0.0000	0.0000	2.12e-21
3101	EotOifxsAMNuxocAQy	0.0556	0.0003	5.53e-02
3102	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3103	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3104	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3105	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3106	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3107	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3108	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3109	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3110	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3111	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3112	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3113	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3114	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3115	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3116	ERkOifxsAMNuxocAQO	0.0000	0.0000	2.12e-21
3117	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3118	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3119	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3120	ERkOifxsAMNuxocAQO	0.0000	0.0000	2.12e-21
3121	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3122	ERkhifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3123	ERkOifxsAMNuxocAQO	0.0000	0.0000	2.12e-21
3124	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3125	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3126	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3127	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3128	ERkOifxsAMNuxocAQO	0.0000	0.0000	2.12e-21
3129	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3130	ERkOifxsAMNuxocAQy	0.0000	0.0000	2.12e-21
3131	ERkOifxsAMNuxoc QO	0.0556	0.0003	5.53e-02
3132	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3133	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3134	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3135	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3136	ERkOiCosAMNixocAQO	0.0556	0.0003	5.53e-02
3137	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3138	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3139	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3140	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3141	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3142	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3143	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3144	ERkOiCxsAMNtxocAQO	0.0556	0.0003	5.53e-02
3145	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3146	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3147	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3148	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3149	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3150	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3151	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3152	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3153	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3154	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3155	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3156	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3157	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3158	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3159	ERkOiCxsAdNixocAQO	0.0000	0.0000	2.12e-21
3160	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3161	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3162	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3163	ERkQiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3164	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3165	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3166	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3167	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3168	ERkOiCxsAMNixolAQO	0.0000	0.0000	2.12e-21
3169	ERkOiCxsAdNixocAQO	0.0000	0.0000	2.12e-21
3170	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3171	ExkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3172	ERkOiCxsAMSinocAQO	0.0000	0.0000	2.12e-21
3173	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3174	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3175	ERkOiCxNAMNixocAQO	0.0000	0.0000	2.12e-21
3176	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3177	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3178	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3179	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3180	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3181	ERkOiCxsAMNixocAQC	0.0000	0.0000	2.12e-21
3182	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3183	ERkOiCxsAMNixocAzO	0.0000	0.0000	2.12e-21
3184	ERkOiCxsAMNixocAQC	0.0000	0.0000	2.12e-21
3185	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3186	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3187	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3188	ERkOiCxsAMSixocAQO	0.0000	0.0000	2.12e-21
3189	ERkOiCxsAdNixocAQO	0.0000	0.0000	2.12e-21
3190	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3191	EekOiCxsAMSixocAQO	0.0000	0.0000	2.12e-21
3192	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3193	ERkOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3194	ERkOiCxsAMNinCcAQO	0.0000	0.0000	2.12e-21
3195	ERkOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3196	ERkOiCxsAMNixCcAQO	0.0000	0.0000	2.12e-21
3197	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3198	ERkOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3199	EekOiCxsAMNixocAQC	0.0000	0.0000	2.12e-21
3200	EekOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3201	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3202	ERkOiCxsAMNixocAQC	0.0000	0.0000	2.12e-21
3203	ERkOiCxsASSinocAQO	0.0000	0.0000	2.12e-21
3204	ERkOiCxsASNinocAQO	0.0000	0.0000	2.12e-21
3205	ERkOiCxsAMcixocAQO	0.0000	0.0000	2.12e-21
3206	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3207	ERkOiCxmAMcinocAQO	0.0000	0.0000	2.12e-21
3208	ERkOiCxsASNixocAQO	0.0000	0.0000	2.12e-21
3209	ERHOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3210	ERkOiCxsAMSixocAQO	0.0000	0.0000	2.12e-21
3211	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3212	EekOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3213	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3214	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3215	ERkOiCxsASNixocAQO	0.0000	0.0000	2.12e-21
3216	ERkOiCxsAMNixocAQo	0.0000	0.0000	2.12e-21
3217	ERkOiCxsAMNiWocAQO	0.0000	0.0000	2.12e-21
3218	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3219	ERkOiCxsAMNpxocAQO	0.0000	0.0000	2.12e-21
3220	ERkOiCxmAMNinocAQO	0.0000	0.0000	2.12e-21
3221	EekOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3222	ERkOiCxsAMlixocAQO	0.0000	0.0000	2.12e-21
3223	ERkOiCxmAMNixocAQO	0.0000	0.0000	2.12e-21
3224	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3225	ERiOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3226	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3227	ERkOiCxsAFNixocAQO	0.0000	0.0000	2.12e-21
3228	ERkOiCxsAMNixocAQo	0.0000	0.0000	2.12e-21
3229	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3230	ERkOiCxsAMNwxocAQO	0.0000	0.0000	2.12e-21
3231	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3232	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3233	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3234	ERkOiCxsAMNinocAQO	0.0000	0.0000	2.12e-21
3235	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3236	ERkOiCxsAMNixocAQO	0.0000	0.0000	2.12e-21
3237	ERkOiCosAMlixocAQO	0.0556	0.0003	5.53e-02
3238	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3239	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3240	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3241	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3242	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3243	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3244	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3245	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3246	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3247	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3248	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3249	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3250	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3251	ERkOiexsAMNinoDAQO	0.0000	0.0000	2.12e-21
3252	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3253	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3254	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3255	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3256	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3257	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3258	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3259	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3260	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3261	ERkOiexsAMNimocAQO	0.0000	0.0000	2.12e-21
3262	ERkOiuxsAMNinocAQO	0.0000	0.0000	2.12e-21
3263	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3264	ERkOiexsAMNimocAQO	0.0000	0.0000	2.12e-21
3265	ERkOiexsAMNtnocAQO	0.0556	0.0003	5.53e-02
3266	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3267	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3268	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3269	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3270	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3271	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3272	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3273	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3274	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3275	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3276	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3277	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3278	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3279	ERkOiexsAsNinocAQO	0.0000	0.0000	2.12e-21
3280	ERkOiexsAMwKnocAQO	0.0000	0.0000	2.12e-21
3281	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3282	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3283	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3284	ERkOiexsAMNijocAQO	0.0000	0.0000	2.12e-21
3285	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3286	ERkOiexrAMNinocAQO	0.0556	0.0003	5.53e-02
3287	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3288	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3289	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3290	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3291	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3292	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
3293	ERkOiexsAMNinocAQO	0.0000	0.0000	2.12e-21
